TiaGitHubHash,TiaMetaInfo,TiaVstsHash,TiaRuntime,TiaTotalTests,TiaNumberOfUnAnalyzedTests,TiaNumberofTestsPassed,TiaNumberOfTestsFailed,TiaNumberOfTestsSkipped,TiaTotalNumberOfTestRun,TiaPercentageOfTestsRun,RetestAllGitHubHash,RetestAllMetaInfo,RetestAllVstsHash,RetestAllRuntime,RetestAllTotalTests,RetestAllNumberOfUnAnalyzedTests,RetestAllNumberofTestsPassed,RetestAllNumberOfTestsFailed,RetestAllNumberOfTestsSkipped,RetestAllTotalNumberOfTestRun,RetestAllPercentageOfTestsRun,ESharpGitHubHash,ESharpMetaInfo,ESharpVstsHash,ESharpRuntime,ESharpTotalTests,ESharpNumberOfUnAnalyzedTests,ESharpNumberofTestsPassed,ESharpNumberOfTestsFailed,ESharpNumberOfTestsSkipped,ESharpTotalNumberOfTestRun,ESharpPercentageOfTestsRun
61e2a1e315dcd0f71fce2a68131ef1e72c292654,c7f89ea 315 commits back from current GitHub head Hash:61e2a1e315dcd0f71fce2a68131ef1e72c292654,,21.633,2561,2369,191,0,0,191,0.0745802420929324,61e2a1e315dcd0f71fce2a68131ef1e72c292654,c7f89ea 315 commits back from current GitHub head Hash:61e2a1e315dcd0f71fce2a68131ef1e72c292654,,24.237,2370,1,2368,0,0,2368,0.99915611814346,61e2a1e315dcd0f71fce2a68131ef1e72c292654,315_61e2a1e315dcd0f71fce2a68131ef1e72c292654_Results,,0.006,2183,2183,0,0,0,0,0
e31200aeadd22ebe668ef3945e20e0530f748709,cadc06e 331 commits back from current GitHub head Hash:e31200aeadd22ebe668ef3945e20e0530f748709,,62.563,2510,1485,1024,0,0,1024,0.40796812749004,e31200aeadd22ebe668ef3945e20e0530f748709,cadc06e 331 commits back from current GitHub head Hash:e31200aeadd22ebe668ef3945e20e0530f748709,,23.714,2319,1,2317,0,0,2317,0.999137559292799,e31200aeadd22ebe668ef3945e20e0530f748709,331_e31200aeadd22ebe668ef3945e20e0530f748709_Results,,25.489,2132,387,1738,7,0,1745,0.818480300187617
00305b1be52bb498ed1db8205b4e118b6f0ec05d,cd0821f 381 commits back from current GitHub head Hash:00305b1be52bb498ed1db8205b4e118b6f0ec05d,,22.776,2440,2248,191,0,0,191,0.0782786885245902,00305b1be52bb498ed1db8205b4e118b6f0ec05d,cd0821f 381 commits back from current GitHub head Hash:00305b1be52bb498ed1db8205b4e118b6f0ec05d,,26.12,2249,1,2247,0,0,2247,0.999110715873722,00305b1be52bb498ed1db8205b4e118b6f0ec05d,381_00305b1be52bb498ed1db8205b4e118b6f0ec05d_Results,,0.01,2062,2062,0,0,0,0,0
027bfe46cb6559138eb1051f502073011ee27314,d1f1d95 385 commits back from current GitHub head Hash:027bfe46cb6559138eb1051f502073011ee27314,,96.404,2413,1057,1355,0,0,1355,0.561541649399088,027bfe46cb6559138eb1051f502073011ee27314,d1f1d95 385 commits back from current GitHub head Hash:027bfe46cb6559138eb1051f502073011ee27314,,26.446,2222,1,2220,0,0,2220,0.999099909990999,027bfe46cb6559138eb1051f502073011ee27314,385_027bfe46cb6559138eb1051f502073011ee27314_Results,,35.08,2035,221,1807,7,0,1814,0.891400491400491
70120ce0779f1d2c73a0226d04e0015cadf4cf47,d2bcedc 371 commits back from current GitHub head Hash:70120ce0779f1d2c73a0226d04e0015cadf4cf47,,92.12,2463,977,1485,0,0,1485,0.602923264311815,70120ce0779f1d2c73a0226d04e0015cadf4cf47,d2bcedc 371 commits back from current GitHub head Hash:70120ce0779f1d2c73a0226d04e0015cadf4cf47,,24.984,2272,1,2270,0,0,2270,0.999119718309859,70120ce0779f1d2c73a0226d04e0015cadf4cf47,371_70120ce0779f1d2c73a0226d04e0015cadf4cf47_Results,,26.196,2085,221,1857,7,0,1864,0.894004796163069
221beff235ced3ac3e74d056df02e3af052159a5,d3c9d14 341 commits back from current GitHub head Hash:221beff235ced3ac3e74d056df02e3af052159a5,,69.863,2494,1442,1051,0,0,1051,0.421411387329591,221beff235ced3ac3e74d056df02e3af052159a5,d3c9d14 341 commits back from current GitHub head Hash:221beff235ced3ac3e74d056df02e3af052159a5,,23.86,2303,1,2301,0,0,2301,0.999131567520625,221beff235ced3ac3e74d056df02e3af052159a5,341_221beff235ced3ac3e74d056df02e3af052159a5_Results,,7.444,2116,1626,489,1,0,490,0.231568998109641
14c0428df7e4e40b196b9ce731b05a1205f38808,d79b96d 362 commits back from current GitHub head Hash:14c0428df7e4e40b196b9ce731b05a1205f38808,,30.504,2482,2157,324,0,0,324,0.130539887187752,14c0428df7e4e40b196b9ce731b05a1205f38808,d79b96d 362 commits back from current GitHub head Hash:14c0428df7e4e40b196b9ce731b05a1205f38808,,24.22,2291,1,2289,0,0,2289,0.999127018769096,14c0428df7e4e40b196b9ce731b05a1205f38808,362_14c0428df7e4e40b196b9ce731b05a1205f38808_Results,,3.569,2104,1863,241,0,0,241,0.114543726235741
df9ab0039526e5b66f2049a4a05ce3745ecb860d,d86feeb 324 commits back from current GitHub head Hash:df9ab0039526e5b66f2049a4a05ce3745ecb860d,,22.116,2542,2336,205,0,0,205,0.0806451612903226,df9ab0039526e5b66f2049a4a05ce3745ecb860d,d86feeb 324 commits back from current GitHub head Hash:df9ab0039526e5b66f2049a4a05ce3745ecb860d,,24.444,2351,1,2349,0,0,2349,0.999149298170991,df9ab0039526e5b66f2049a4a05ce3745ecb860d,324_df9ab0039526e5b66f2049a4a05ce3745ecb860d_Results,,0.479,2164,2150,14,0,0,14,0.00646950092421442
f8d8b0941c90357b6789e65a974e2d87165f313d,de92411 386 commits back from current GitHub head Hash:f8d8b0941c90357b6789e65a974e2d87165f313d,,87.526,2405,1171,1233,0,0,1233,0.512681912681913,f8d8b0941c90357b6789e65a974e2d87165f313d,de92411 386 commits back from current GitHub head Hash:f8d8b0941c90357b6789e65a974e2d87165f313d,,26.947,2214,1,2212,0,0,2212,0.999096657633243,f8d8b0941c90357b6789e65a974e2d87165f313d,386_f8d8b0941c90357b6789e65a974e2d87165f313d_Results,,0.006,2027,2027,0,0,0,0,0
98678ebef4a288362f636a3ddb70a30f13070ab1,e2d1b20 313 commits back from current GitHub head Hash:98678ebef4a288362f636a3ddb70a30f13070ab1,,21.52,2561,2369,191,0,0,191,0.0745802420929324,98678ebef4a288362f636a3ddb70a30f13070ab1,e2d1b20 313 commits back from current GitHub head Hash:98678ebef4a288362f636a3ddb70a30f13070ab1,,24.076,2370,1,2368,0,0,2368,0.99915611814346,98678ebef4a288362f636a3ddb70a30f13070ab1,313_98678ebef4a288362f636a3ddb70a30f13070ab1_Results,,0.006,2183,2183,0,0,0,0,0
cfafebe1e50cf304e376d930dce7a8411ab2b137,e949ffd 369 commits back from current GitHub head Hash:cfafebe1e50cf304e376d930dce7a8411ab2b137,,27.787,2471,2252,218,0,0,218,0.0882233913395386,cfafebe1e50cf304e376d930dce7a8411ab2b137,e949ffd 369 commits back from current GitHub head Hash:cfafebe1e50cf304e376d930dce7a8411ab2b137,,26.693,2280,1,2278,0,0,2278,0.999122807017544,cfafebe1e50cf304e376d930dce7a8411ab2b137,369_cfafebe1e50cf304e376d930dce7a8411ab2b137_Results,,4.572,2093,2026,67,0,0,67,0.0320114667940755
172f2122d4c233d18495fb487811bd865c096731,eb77cce 309 commits back from current GitHub head Hash:172f2122d4c233d18495fb487811bd865c096731,,46.044,2561,1860,700,0,0,700,0.273330730183522,172f2122d4c233d18495fb487811bd865c096731,eb77cce 309 commits back from current GitHub head Hash:172f2122d4c233d18495fb487811bd865c096731,,24.344,2370,1,2368,0,0,2368,0.99915611814346,172f2122d4c233d18495fb487811bd865c096731,309_172f2122d4c233d18495fb487811bd865c096731_Results,,9.139,2183,1677,503,3,0,506,0.231791113147045
dca52603345d0e1d60f4fb58305ee67a7035e812,f02ede5 399 commits back from current GitHub head Hash:dca52603345d0e1d60f4fb58305ee67a7035e812,,99.61,2423,1285,1137,0,0,1137,0.469252992158481,dca52603345d0e1d60f4fb58305ee67a7035e812,f02ede5 399 commits back from current GitHub head Hash:dca52603345d0e1d60f4fb58305ee67a7035e812,,42.79,2232,1,2230,0,0,2230,0.99910394265233,dca52603345d0e1d60f4fb58305ee67a7035e812,399_dca52603345d0e1d60f4fb58305ee67a7035e812_Results,,48.535,2045,292,1745,8,0,1753,0.85721271393643
82b95da77ab9eba75e422b3b01ad58cb62f1ba2b,f3e5364 355 commits back from current GitHub head Hash:82b95da77ab9eba75e422b3b01ad58cb62f1ba2b,,53.657,2487,1752,734,0,0,734,0.2951347004423,82b95da77ab9eba75e422b3b01ad58cb62f1ba2b,f3e5364 355 commits back from current GitHub head Hash:82b95da77ab9eba75e422b3b01ad58cb62f1ba2b,,25.353,2296,1,2294,0,0,2294,0.999128919860627,82b95da77ab9eba75e422b3b01ad58cb62f1ba2b,355_82b95da77ab9eba75e422b3b01ad58cb62f1ba2b_Results,,28.257,2109,308,1794,7,0,1801,0.853959222380275
86c2f803114631fca7df9e82855728e7e71ad89b,f570ae9 337 commits back from current GitHub head Hash:86c2f803114631fca7df9e82855728e7e71ad89b,,88.436,2502,979,1522,0,0,1522,0.608313349320544,86c2f803114631fca7df9e82855728e7e71ad89b,f570ae9 337 commits back from current GitHub head Hash:86c2f803114631fca7df9e82855728e7e71ad89b,,24,2311,1,2309,0,0,2309,0.999134573777585,86c2f803114631fca7df9e82855728e7e71ad89b,337_86c2f803114631fca7df9e82855728e7e71ad89b_Results,,25.726,2124,294,1823,7,0,1830,0.861581920903955
3a412e5ab2da9ab407fc2ca93c205b00ae8bcefd,f58854f 347 commits back from current GitHub head Hash:3a412e5ab2da9ab407fc2ca93c205b00ae8bcefd,,112.243,2488,753,1734,0,0,1734,0.696945337620579,3a412e5ab2da9ab407fc2ca93c205b00ae8bcefd,f58854f 347 commits back from current GitHub head Hash:3a412e5ab2da9ab407fc2ca93c205b00ae8bcefd,,25.13,2297,1,2295,0,0,2295,0.999129299085764,3a412e5ab2da9ab407fc2ca93c205b00ae8bcefd,347_3a412e5ab2da9ab407fc2ca93c205b00ae8bcefd_Results,,30.082,2110,55,2048,7,0,2055,0.9739336492891
58fff8c2f8688e88ad30faa908545642c0671ae8,fa35255 389 commits back from current GitHub head Hash:58fff8c2f8688e88ad30faa908545642c0671ae8,,24.046,2427,2235,191,0,0,191,0.0786979810465595,58fff8c2f8688e88ad30faa908545642c0671ae8,fa35255 389 commits back from current GitHub head Hash:58fff8c2f8688e88ad30faa908545642c0671ae8,,40.57,2236,1,2234,0,0,2234,0.999105545617174,58fff8c2f8688e88ad30faa908545642c0671ae8,389_58fff8c2f8688e88ad30faa908545642c0671ae8_Results,,0.006,2049,2049,0,0,0,0,0
e5ac9a8473dfdefb8fe2cddae433a9aaa94a5b37,fa934e0 314 commits back from current GitHub head Hash:e5ac9a8473dfdefb8fe2cddae433a9aaa94a5b37,,21,2561,2369,191,0,0,191,0.0745802420929324,e5ac9a8473dfdefb8fe2cddae433a9aaa94a5b37,fa934e0 314 commits back from current GitHub head Hash:e5ac9a8473dfdefb8fe2cddae433a9aaa94a5b37,,24.293,2370,1,2368,0,0,2368,0.99915611814346,e5ac9a8473dfdefb8fe2cddae433a9aaa94a5b37,314_e5ac9a8473dfdefb8fe2cddae433a9aaa94a5b37_Results,,0.006,2183,2183,0,0,0,0,0
dc07e59b0bc5be040e4666af74b64c8be842f05d,faa3e71 382 commits back from current GitHub head Hash:dc07e59b0bc5be040e4666af74b64c8be842f05d,,36.887,2440,2069,370,0,0,370,0.151639344262295,dc07e59b0bc5be040e4666af74b64c8be842f05d,faa3e71 382 commits back from current GitHub head Hash:dc07e59b0bc5be040e4666af74b64c8be842f05d,,27.31,2249,1,2247,0,0,2247,0.999110715873722,dc07e59b0bc5be040e4666af74b64c8be842f05d,382_dc07e59b0bc5be040e4666af74b64c8be842f05d_Results,,2.927,2062,1885,177,0,0,177,0.0858389912706111
7ac27587c0c4f54dc3072dedbeff8e77d14db7dd,feddddc 304 commits back from current GitHub head Hash:7ac27587c0c4f54dc3072dedbeff8e77d14db7dd,,26.053,2567,2291,275,0,0,275,0.107128944292949,7ac27587c0c4f54dc3072dedbeff8e77d14db7dd,feddddc 304 commits back from current GitHub head Hash:7ac27587c0c4f54dc3072dedbeff8e77d14db7dd,,24.773,2376,1,2374,0,0,2374,0.999158249158249,7ac27587c0c4f54dc3072dedbeff8e77d14db7dd,304_7ac27587c0c4f54dc3072dedbeff8e77d14db7dd_Results,,3.657,2189,2001,188,0,0,188,0.0858839652809502
